customer_id,age,gender,location,income_band,risk_profile
CUST0002778,64,Female,Singapore,Low,Medium Risk
CUST0002779,66,Male,"Berlin, Germany",High,Low Risk
CUST0002780,52,Female,"Dubai, UAE",High,Low Risk
CUST0002781,61,Male,"London, UK",Middle,Low Risk
CUST0002782,51,Male,"Lagos, Nigeria",Low,Medium Risk
CUST0002783,50,Female,"Berlin, Germany",Low,Low Risk
CUST0002784,72,Female,Singapore,Middle,Low Risk
CUST0002785,38,Female,Singapore,Low,Low Risk
CUST0002786,34,Female,"New York, USA",Middle,High Risk
CUST0002787,39,Female,Singapore,High,Medium Risk
CUST0002788,65,Male,"London, UK",Middle,High Risk
CUST0002789,54,Male,"Toronto, Canada",Low,High Risk
CUST0002790,32,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002791,52,Male,Singapore,High,High Risk
CUST0002792,45,Male,"New York, USA",Low,Low Risk
CUST0002793,24,Male,"Berlin, Germany",High,Low Risk
CUST0002794,49,Female,"London, UK",High,Low Risk
CUST0002795,28,Male,"New York, USA",Middle,Low Risk
CUST0002796,27,Male,"Berlin, Germany",High,Medium Risk
CUST0002797,26,Male,"London, UK",Low,High Risk
CUST0002798,31,Female,Singapore,High,High Risk
CUST0002799,30,Male,"Toronto, Canada",High,Low Risk
CUST0002800,74,Male,"London, UK",Middle,Low Risk
CUST0002801,42,Female,Singapore,High,High Risk
CUST0002802,19,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002803,52,Male,"Lagos, Nigeria",Middle,High Risk
CUST0002804,24,Male,"London, UK",Low,Low Risk
CUST0002805,38,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002806,35,Female,"London, UK",Low,Medium Risk
CUST0002807,20,Female,"Lagos, Nigeria",Low,High Risk
CUST0002808,59,Female,"Dubai, UAE",Middle,Medium Risk
CUST0002809,71,Female,"Toronto, Canada",High,Medium Risk
CUST0002810,56,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002811,58,Female,"Berlin, Germany",Low,High Risk
CUST0002812,66,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002813,28,Female,"Dubai, UAE",High,High Risk
CUST0002814,56,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002815,41,Male,"Toronto, Canada",High,Low Risk
CUST0002816,63,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002817,36,Female,"Dubai, UAE",Middle,High Risk
CUST0002818,21,Male,Singapore,Middle,Low Risk
CUST0002819,43,Female,"Dubai, UAE",High,High Risk
CUST0002820,55,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002821,59,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002822,49,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002823,56,Male,"New York, USA",Low,Low Risk
CUST0002824,62,Female,"Toronto, Canada",Low,Low Risk
CUST0002825,63,Male,Singapore,High,Medium Risk
CUST0002826,53,Male,"New York, USA",Middle,High Risk
CUST0002827,57,Female,"Toronto, Canada",Low,Low Risk
CUST0002828,54,Male,Singapore,Middle,Medium Risk
CUST0002829,50,Male,"Lagos, Nigeria",High,Low Risk
CUST0002830,53,Male,Singapore,High,Medium Risk
CUST0002831,20,Male,"Dubai, UAE",Low,Low Risk
CUST0002832,26,Female,"New York, USA",High,Low Risk
CUST0002833,25,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002834,50,Female,"Dubai, UAE",Low,Medium Risk
CUST0002835,23,Female,"Toronto, Canada",Low,High Risk
CUST0002836,58,Male,Singapore,Middle,High Risk
CUST0002837,56,Male,"Dubai, UAE",Low,Medium Risk
CUST0002838,21,Male,"Lagos, Nigeria",Low,High Risk
CUST0002839,30,Male,"New York, USA",Middle,Medium Risk
CUST0002840,66,Female,"New York, USA",Low,High Risk
CUST0002841,19,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002842,22,Female,Singapore,Middle,High Risk
CUST0002843,61,Male,"Dubai, UAE",High,Low Risk
CUST0002844,44,Female,"Johannesburg, South Africa",Middle,Low Risk
CUST0002845,49,Male,"Lagos, Nigeria",Low,High Risk
CUST0002846,38,Male,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002847,25,Male,"London, UK",Low,Low Risk
CUST0002848,55,Male,"Toronto, Canada",Low,Low Risk
CUST0002849,25,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002850,67,Female,"Toronto, Canada",Low,Medium Risk
CUST0002851,20,Female,"Lagos, Nigeria",High,Medium Risk
CUST0002852,71,Male,"London, UK",Low,High Risk
CUST0002853,61,Female,"New York, USA",Middle,Medium Risk
CUST0002854,20,Male,Singapore,High,High Risk
CUST0002855,39,Male,"Berlin, Germany",High,High Risk
CUST0002856,23,Male,"Berlin, Germany",Low,High Risk
CUST0002857,19,Female,Singapore,Middle,Low Risk
CUST0002858,40,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002859,61,Male,"London, UK",Low,Low Risk
CUST0002860,19,Female,"London, UK",Middle,High Risk
CUST0002861,55,Female,"Toronto, Canada",Middle,Low Risk
CUST0002862,34,Female,"New York, USA",Low,Low Risk
CUST0002863,52,Male,"Dubai, UAE",High,Low Risk
CUST0002864,51,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002865,40,Female,"London, UK",High,High Risk
CUST0002866,47,Male,Singapore,Low,High Risk
CUST0002867,69,Female,"Dubai, UAE",Middle,Low Risk
CUST0002868,25,Female,"Berlin, Germany",High,Medium Risk
CUST0002869,39,Male,"Dubai, UAE",Middle,Low Risk
CUST0002870,61,Male,"New York, USA",Middle,Low Risk
CUST0002871,53,Female,Singapore,Middle,High Risk
CUST0002872,22,Female,"New York, USA",Middle,High Risk
CUST0002873,30,Female,"Dubai, UAE",Middle,Low Risk
CUST0002874,46,Female,"Johannesburg, South Africa",Low,Low Risk
CUST0002875,48,Male,"Lagos, Nigeria",High,Medium Risk
CUST0002876,64,Female,"London, UK",Low,Medium Risk
CUST0002877,74,Female,Singapore,Low,High Risk
CUST0002878,72,Female,"Lagos, Nigeria",Low,Medium Risk
CUST0002879,33,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002880,59,Male,"London, UK",Low,High Risk
CUST0002881,47,Female,"Toronto, Canada",High,Medium Risk
CUST0002882,74,Male,"Lagos, Nigeria",Low,Low Risk
CUST0002883,72,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002884,33,Male,"Dubai, UAE",High,High Risk
CUST0002885,29,Female,"Berlin, Germany",High,Low Risk
CUST0002886,34,Female,"Dubai, UAE",High,Medium Risk
CUST0002887,33,Male,"Lagos, Nigeria",High,Low Risk
CUST0002888,29,Female,"London, UK",Low,Low Risk
CUST0002889,25,Female,"Johannesburg, South Africa",Middle,Medium Risk
CUST0002890,37,Male,"Berlin, Germany",High,Medium Risk
CUST0002891,20,Male,"Dubai, UAE",High,High Risk
CUST0002892,33,Female,"Johannesburg, South Africa",Middle,High Risk
CUST0002893,47,Male,Singapore,Low,Low Risk
CUST0002894,62,Female,"Dubai, UAE",High,High Risk
CUST0002895,40,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002896,45,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002897,68,Female,"Lagos, Nigeria",Low,High Risk
CUST0002898,57,Female,"Toronto, Canada",Low,High Risk
CUST0002899,71,Male,"Johannesburg, South Africa",High,High Risk
CUST0002900,22,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002901,37,Male,"Dubai, UAE",Low,Low Risk
CUST0002902,57,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002903,73,Male,Singapore,Middle,Low Risk
CUST0002904,61,Male,"New York, USA",Middle,High Risk
CUST0002905,18,Male,"Berlin, Germany",Middle,High Risk
CUST0002906,74,Male,"New York, USA",High,High Risk
CUST0002907,47,Female,"Berlin, Germany",Middle,High Risk
CUST0002908,38,Female,Singapore,High,High Risk
CUST0002909,37,Male,"Johannesburg, South Africa",High,Medium Risk
CUST0002910,23,Female,"Johannesburg, South Africa",High,High Risk
CUST0002911,39,Male,"Dubai, UAE",High,Low Risk
CUST0002912,35,Male,"Toronto, Canada",Middle,High Risk
CUST0002913,25,Female,"Lagos, Nigeria",Low,Low Risk
CUST0002914,56,Female,"Lagos, Nigeria",Low,High Risk
CUST0002915,49,Male,"Lagos, Nigeria",Low,High Risk
CUST0002916,50,Male,"Dubai, UAE",Middle,Low Risk
CUST0002917,70,Female,"Berlin, Germany",Low,Low Risk
CUST0002918,33,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002919,29,Female,Singapore,Middle,Low Risk
CUST0002920,55,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002921,69,Male,"New York, USA",Low,Low Risk
CUST0002922,51,Female,"Lagos, Nigeria",Low,High Risk
CUST0002923,31,Female,"Johannesburg, South Africa",Low,High Risk
CUST0002924,53,Female,"Dubai, UAE",High,Medium Risk
CUST0002925,50,Female,Singapore,Middle,Low Risk
CUST0002926,40,Female,"Toronto, Canada",High,High Risk
CUST0002927,67,Female,Singapore,Middle,Medium Risk
CUST0002928,62,Female,"New York, USA",Low,High Risk
CUST0002929,19,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002930,58,Male,"Lagos, Nigeria",Middle,Medium Risk
CUST0002931,38,Male,"London, UK",High,Low Risk
CUST0002932,19,Female,"Berlin, Germany",Middle,Medium Risk
CUST0002933,44,Female,"New York, USA",Low,High Risk
CUST0002934,74,Female,"London, UK",Middle,High Risk
CUST0002935,26,Male,Singapore,Middle,Low Risk
CUST0002936,18,Female,"Toronto, Canada",Middle,Low Risk
CUST0002937,28,Female,"Berlin, Germany",High,Medium Risk
CUST0002938,20,Male,"New York, USA",Middle,Low Risk
CUST0002939,69,Female,"Lagos, Nigeria",Middle,High Risk
CUST0002940,40,Male,Singapore,High,High Risk
CUST0002941,43,Male,"New York, USA",High,Low Risk
CUST0002942,21,Female,"Lagos, Nigeria",High,Low Risk
CUST0002943,35,Female,"Johannesburg, South Africa",High,Low Risk
CUST0002944,72,Female,"Berlin, Germany",Low,Medium Risk
CUST0002945,23,Male,"Johannesburg, South Africa",Low,Medium Risk
CUST0002946,52,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002947,39,Male,"Lagos, Nigeria",Low,Medium Risk
CUST0002948,60,Female,"Toronto, Canada",Middle,Medium Risk
CUST0002949,32,Female,Singapore,Low,Medium Risk
CUST0002950,39,Female,"Dubai, UAE",High,Medium Risk
CUST0002951,54,Female,"Lagos, Nigeria",High,High Risk
CUST0002952,69,Male,"Toronto, Canada",Low,Low Risk
CUST0002953,59,Male,"Dubai, UAE",Low,High Risk
CUST0002954,29,Male,Singapore,Middle,Medium Risk
CUST0002955,64,Male,"Johannesburg, South Africa",Middle,Low Risk
CUST0002956,66,Female,"Berlin, Germany",Middle,Low Risk
CUST0002957,59,Female,"Berlin, Germany",High,Low Risk
CUST0002958,55,Female,Singapore,High,High Risk
CUST0002959,35,Male,Singapore,High,Low Risk
CUST0002960,62,Male,"New York, USA",High,High Risk
CUST0002961,52,Female,"Toronto, Canada",Middle,High Risk
CUST0002962,47,Female,"Johannesburg, South Africa",High,Medium Risk
CUST0002963,41,Male,"Toronto, Canada",High,Medium Risk
CUST0002964,59,Female,Singapore,High,Low Risk
CUST0002965,47,Male,"London, UK",High,Low Risk
CUST0002966,31,Male,"London, UK",Low,Medium Risk
CUST0002967,23,Male,"Dubai, UAE",Middle,High Risk
CUST0002968,20,Female,"Dubai, UAE",Middle,High Risk
CUST0002969,33,Female,"London, UK",High,Medium Risk
CUST0002970,24,Male,Singapore,Low,High Risk
CUST0002971,69,Female,Singapore,Middle,Medium Risk
CUST0002972,31,Male,"Dubai, UAE",Middle,Medium Risk
CUST0002973,26,Male,"Lagos, Nigeria",High,Low Risk
CUST0002974,32,Male,Singapore,High,Low Risk
CUST0002975,38,Male,"London, UK",Middle,Medium Risk
CUST0002976,52,Female,"Toronto, Canada",Middle,Low Risk
CUST0002977,19,Male,Singapore,Low,Medium Risk
CUST0002978,44,Male,"Johannesburg, South Africa",Middle,High Risk
CUST0002979,19,Female,Singapore,Middle,High Risk
CUST0002980,52,Male,"Lagos, Nigeria",High,High Risk
CUST0002981,35,Male,"Dubai, UAE",Middle,High Risk
CUST0002982,31,Female,Singapore,High,Medium Risk
CUST0002983,37,Female,"Berlin, Germany",Middle,High Risk
CUST0002984,35,Female,"New York, USA",Middle,High Risk
CUST0002985,27,Male,"London, UK",Middle,High Risk
CUST0002986,42,Female,"Johannesburg, South Africa",Low,High Risk
CUST0002987,19,Female,"Johannesburg, South Africa",High,Medium Risk
CUST0002988,42,Male,"Johannesburg, South Africa",Low,High Risk
CUST0002989,71,Male,"Berlin, Germany",Middle,Low Risk
CUST0002990,50,Male,"Johannesburg, South Africa",Low,Low Risk
CUST0002991,53,Male,"Johannesburg, South Africa",High,Low Risk
CUST0002992,48,Male,"Dubai, UAE",Middle,Low Risk
CUST0002993,31,Female,"Toronto, Canada",Low,Low Risk
CUST0002994,18,Female,"New York, USA",Low,Low Risk
CUST0002995,63,Female,"Berlin, Germany",High,Medium Risk
CUST0002996,33,Male,"New York, USA",Low,Low Risk
CUST0002997,71,Male,"London, UK",High,High Risk
CUST0002998,63,Male,"Dubai, UAE",Middle,Low Risk
CUST0002999,69,Female,Singapore,Middle,Medium Risk
CUST0003000,20,Female,"Toronto, Canada",Low,Low Risk
