payment_id,policy_id,premium_paid,payment_date,payment_status
PAY0002906,POL0002417,950.66,2018-09-21,Pending
PAY0002907,POL0002582,1338.91,2018-09-27,Pending
PAY0002908,POL0000358,4233.99,2024-04-04,Paid
PAY0002909,POL0002543,3541.27,2021-07-12,Paid
PAY0002910,POL0000905,2387.82,2018-03-05,Paid
PAY0002911,POL0000060,341.14,2019-03-13,Paid
PAY0002912,POL0002346,1477.78,2021-01-15,Paid
PAY0002913,POL0002107,3698.71,2018-12-18,Paid
PAY0002914,POL0000231,2659.46,2022-10-18,Paid
PAY0002915,POL0002845,2290.56,2023-01-02,Paid
PAY0002916,POL0000448,1705.66,2023-04-25,Paid
PAY0002917,POL0002661,3113.27,2019-11-16,Paid
PAY0002918,POL0002416,4838.65,2021-10-26,Paid
PAY0002919,POL0000554,4525.39,2021-06-24,Paid
PAY0002920,POL0001053,346.39,2024-12-16,Paid
PAY0002921,POL0002325,2508.58,2018-02-18,Paid
PAY0002922,POL0002657,1781.45,2019-09-17,Paid
PAY0002923,POL0002751,2650.9,2021-09-26,Paid
PAY0002924,POL0001403,3109.83,2018-03-05,Paid
PAY0002925,POL0000831,1160.13,2019-03-12,Paid
PAY0002926,POL0000038,3951.53,2018-10-09,Paid
PAY0002927,POL0001231,2480.33,2018-01-03,Paid
PAY0002928,POL0001730,4961.63,2018-06-18,Paid
PAY0002929,POL0000289,320.61,2021-03-07,Paid
PAY0002930,POL0001517,1110.65,2018-11-23,Paid
PAY0002931,POL0001249,3510.22,2023-07-11,Paid
PAY0002932,POL0002500,3536.86,2024-09-10,Paid
PAY0002933,POL0002076,2994.5,2018-07-16,Paid
PAY0002934,POL0000702,4865.41,2020-05-19,Paid
PAY0002935,POL0002805,2193.51,2020-03-12,Paid
PAY0002936,POL0002382,2201.78,2020-12-01,Paid
PAY0002937,POL0001397,4570.29,2018-08-12,Paid
PAY0002938,POL0001851,2784.52,2023-09-23,Paid
PAY0002939,POL0002609,1897.89,2022-10-05,Paid
PAY0002940,POL0000204,3650.9,2022-11-14,Paid
PAY0002941,POL0002427,3174.42,2020-01-11,Paid
PAY0002942,POL0002950,1670.77,2019-10-25,Paid
PAY0002943,POL0001139,1630.06,2020-04-22,Paid
PAY0002944,POL0001044,2098.94,2018-12-11,Paid
PAY0002945,POL0001008,543.78,2018-09-02,Paid
PAY0002946,POL0001621,4724.56,2019-11-24,Paid
PAY0002947,POL0002960,1078.5,2023-07-16,Paid
PAY0002948,POL0002444,1130.36,2020-08-09,Paid
PAY0002949,POL0000353,3305.78,2020-06-02,Paid
PAY0002950,POL0001138,3676.39,2018-05-19,Paid
PAY0002951,POL0002562,3736.81,2020-11-20,Paid
PAY0002952,POL0000546,2000.36,2018-09-18,Paid
PAY0002953,POL0000282,4391.98,2019-02-11,Pending
PAY0002954,POL0000673,2811.2,2018-03-02,Pending
PAY0002955,POL0002654,2305.22,2018-01-26,Paid
PAY0002956,POL0000760,4089.86,2024-11-09,Paid
PAY0002957,POL0001345,1369.09,2021-02-11,Paid
PAY0002958,POL0002414,4328.89,2022-08-08,Failed
PAY0002959,POL0000520,2786.38,2020-01-29,Paid
PAY0002960,POL0000110,4520.28,2023-09-26,Pending
PAY0002961,POL0002954,1167.74,2023-06-12,Paid
PAY0002962,POL0000953,4693.1,2021-07-31,Paid
PAY0002963,POL0000680,3501.81,2023-07-27,Failed
PAY0002964,POL0001602,3167.98,2024-04-14,Failed
PAY0002965,POL0000959,2225.92,2024-09-18,Paid
PAY0002966,POL0002372,4790.31,2022-11-19,Paid
PAY0002967,POL0001976,2330.81,2023-03-18,Paid
PAY0002968,POL0002060,2593.01,2022-08-22,Paid
PAY0002969,POL0001823,3951.19,2022-10-04,Paid
PAY0002970,POL0002025,1567.24,2022-12-25,Paid
PAY0002971,POL0001185,1599.18,2023-06-26,Paid
PAY0002972,POL0002312,3921.43,2021-04-11,Paid
PAY0002973,POL0000380,817.18,2022-07-13,Paid
PAY0002974,POL0002128,4150.23,2024-01-02,Paid
PAY0002975,POL0001295,3200.84,2021-04-25,Paid
PAY0002976,POL0002473,2787.6,2020-09-04,Paid
PAY0002977,POL0000616,1299.73,2019-06-08,Paid
PAY0002978,POL0000436,3974.57,2020-03-22,Paid
PAY0002979,POL0000922,4063.77,2024-05-15,Paid
PAY0002980,POL0001548,2518.12,2022-03-24,Failed
PAY0002981,POL0000795,2068.01,2022-01-20,Pending
PAY0002982,POL0001135,1381.58,2021-04-13,Failed
PAY0002983,POL0000452,3820.32,2023-08-13,Paid
PAY0002984,POL0000260,3269.37,2018-12-17,Paid
PAY0002985,POL0002870,1191.83,2021-07-29,Pending
PAY0002986,POL0002756,4013.45,2018-08-12,Paid
PAY0002987,POL0002900,4434.59,2021-07-05,Failed
PAY0002988,POL0001208,484.39,2022-01-28,Paid
PAY0002989,POL0002706,3907.62,2024-01-21,Paid
PAY0002990,POL0002223,4293.45,2023-11-10,Paid
PAY0002991,POL0000712,4959.24,2020-01-19,Paid
PAY0002992,POL0001724,1340.49,2022-01-17,Pending
PAY0002993,POL0001979,1980.82,2022-02-14,Paid
PAY0002994,POL0001410,4837.72,2023-08-07,Paid
PAY0002995,POL0002633,651.27,2019-01-31,Paid
PAY0002996,POL0002234,2713.8,2021-09-26,Paid
PAY0002997,POL0002700,2632.37,2021-12-13,Paid
PAY0002998,POL0001925,3111.43,2020-03-06,Pending
PAY0002999,POL0000167,1787.8,2024-12-18,Paid
PAY0003000,POL0002191,4644.41,2024-07-26,Paid
