claim_id,policy_id,claim_amount,claim_date,claim_type,fraud_flag,settlement_amount
CLM0001889,POL0002419,58925.04,2024-06-18,Fire,0,72150.66
CLM0001890,POL0001890,59956.55,2022-08-19,Theft,0,72571.99
CLM0001891,POL0001900,30564.58,2024-09-08,Medical,0,48884.78
CLM0001892,POL0001228,8372.71,2020-10-16,Fire,0,36630.49
CLM0001893,POL0002656,94958.81,2022-01-02,Theft,0,59091.79
CLM0001894,POL0002330,53789.95,2021-04-01,Medical,1,73322.94
CLM0001895,POL0001440,58185.93,2023-03-04,Medical,1,54498.82
CLM0001896,POL0001057,61694.58,2021-01-23,Theft,0,17005.69
CLM0001897,POL0002130,89159.27,2020-05-12,Medical,0,65658.44
CLM0001898,POL0001507,6495.44,2020-03-15,Medical,0,76137.21
CLM0001899,POL0002196,89382.13,2022-05-20,Accident,0,32998.91
CLM0001900,POL0001631,24347.81,2022-12-21,Medical,0,55897.9
CLM0001901,POL0000965,8256.05,2021-03-16,Fire,0,41597.86
CLM0001902,POL0000992,65897.95,2019-03-31,Medical,1,9227.13
CLM0001903,POL0002996,97709.08,2020-11-30,Fire,0,28182.41
CLM0001904,POL0000495,6195.59,2021-05-08,Theft,0,13357.22
CLM0001905,POL0001194,42899.12,2022-06-13,Medical,0,53983.8
CLM0001906,POL0002771,53213.56,2020-01-29,Theft,0,46692.95
CLM0001907,POL0000703,25585.84,2020-01-19,Natural Disaster,0,2972.69
CLM0001908,POL0001031,98295.78,2024-09-05,Medical,0,5210.07
CLM0001909,POL0001404,64275.84,2024-07-23,Theft,0,21085.16
CLM0001910,POL0000826,84512.89,2023-12-31,Natural Disaster,0,59665.3
CLM0001911,POL0002482,41869.88,2018-03-30,Fire,0,10408.84
CLM0001912,POL0001058,35718.61,2021-04-18,Fire,0,16620.5
CLM0001913,POL0000563,55539.21,2024-09-06,Fire,0,72637.82
CLM0001914,POL0002186,43810.21,2018-02-14,Fire,0,43827.16
CLM0001915,POL0000367,71637.33,2018-01-03,Fire,0,49781.72
CLM0001916,POL0002154,26948.9,2022-05-27,Accident,0,36624.56
CLM0001917,POL0000794,45234.31,2023-03-20,Theft,0,24191.75
CLM0001918,POL0000636,89565.71,2018-03-08,Natural Disaster,0,20155.68
CLM0001919,POL0001706,75732.74,2023-09-05,Natural Disaster,0,47260.8
CLM0001920,POL0000987,17222.98,2022-09-03,Medical,0,37836.73
CLM0001921,POL0000958,88743.05,2019-12-09,Theft,0,32421.74
CLM0001922,POL0000855,59107.15,2024-08-23,Accident,0,55642.5
CLM0001923,POL0002126,68089.07,2022-07-13,Accident,0,32511.09
CLM0001924,POL0001570,29778.53,2021-02-24,Theft,0,3227.41
CLM0001925,POL0002257,44433.65,2021-04-02,Fire,0,67221.69
CLM0001926,POL0001435,80777.84,2021-07-16,Fire,0,25676.75
CLM0001927,POL0000008,33402.28,2018-06-09,Theft,0,75728.22
CLM0001928,POL0000737,16923.63,2019-06-25,Natural Disaster,0,70400.78
CLM0001929,POL0002275,38141.34,2019-05-17,Fire,1,18943.12
CLM0001930,POL0002223,7387.26,2019-04-04,Medical,0,77248.04
CLM0001931,POL0000081,71926.72,2021-08-05,Accident,0,68328.79
CLM0001932,POL0001159,15200.72,2023-01-31,Fire,1,78805.81
CLM0001933,POL0000238,28870.03,2020-12-22,Natural Disaster,0,54332.49
CLM0001934,POL0001496,88167.56,2022-05-11,Fire,0,74478.92
CLM0001935,POL0001050,54279.52,2018-02-02,Fire,0,55300.42
CLM0001936,POL0000187,32473.17,2024-03-09,Accident,0,68450.94
CLM0001937,POL0001906,54992.86,2021-05-25,Medical,0,48951.21
CLM0001938,POL0000630,22218.63,2022-05-26,Medical,0,74355.2
CLM0001939,POL0001733,3004.73,2021-04-26,Natural Disaster,0,41591.53
CLM0001940,POL0000815,60571.38,2018-11-29,Theft,0,59004.53
CLM0001941,POL0000614,71555.53,2018-07-22,Theft,0,73381.75
CLM0001942,POL0002940,88038.29,2023-01-18,Theft,0,33964.49
CLM0001943,POL0001187,77302.39,2020-08-10,Natural Disaster,1,2404.25
CLM0001944,POL0002226,92704.43,2024-11-01,Fire,0,9309.85
CLM0001945,POL0000985,98602.37,2020-11-03,Medical,0,77761.34
CLM0001946,POL0002328,74621.08,2021-06-16,Medical,0,69894.24
CLM0001947,POL0000798,86858.37,2023-01-01,Fire,0,38828.37
CLM0001948,POL0001078,67536.28,2024-12-20,Medical,0,76883.68
CLM0001949,POL0000067,17508.31,2024-10-09,Medical,0,15092.76
CLM0001950,POL0000544,18579.39,2024-03-07,Theft,0,9144.02
CLM0001951,POL0001787,11470.82,2018-02-20,Theft,1,48234.77
CLM0001952,POL0000520,94325.98,2023-09-03,Accident,0,30754.99
CLM0001953,POL0002547,67438.79,2024-01-25,Accident,0,27379.64
CLM0001954,POL0000946,79096.02,2021-05-03,Medical,0,58811.91
CLM0001955,POL0001455,33450.16,2022-07-28,Theft,0,12256.05
CLM0001956,POL0002775,46311.96,2023-01-06,Accident,0,62342.39
CLM0001957,POL0001059,4458.06,2022-01-23,Accident,0,28948.13
CLM0001958,POL0002237,88956.24,2020-05-12,Theft,0,78942.98
CLM0001959,POL0001113,85373.84,2024-02-15,Accident,0,64757.06
CLM0001960,POL0000947,78588.73,2021-12-31,Fire,0,51804.02
CLM0001961,POL0000136,6301.06,2020-12-18,Fire,0,18586.87
CLM0001962,POL0002594,17837.85,2022-01-17,Theft,0,76527.19
CLM0001963,POL0000793,33749.98,2022-11-17,Theft,0,2922.93
CLM0001964,POL0001137,26674.74,2020-10-02,Accident,1,18100.98
CLM0001965,POL0001363,83926.75,2020-06-27,Medical,1,3231.02
CLM0001966,POL0000555,19886.16,2018-07-04,Natural Disaster,1,77331.34
CLM0001967,POL0002942,53446.38,2019-07-20,Fire,0,69754.53
CLM0001968,POL0000946,57352.42,2020-03-05,Fire,0,76182.98
CLM0001969,POL0002573,42788.68,2019-09-28,Theft,1,57288.29
CLM0001970,POL0002222,24448.45,2018-07-31,Medical,1,2485.7
CLM0001971,POL0002685,96049.28,2024-03-19,Theft,0,74540.71
CLM0001972,POL0002255,41633.22,2020-03-11,Accident,0,33849.94
CLM0001973,POL0001367,72867.34,2020-12-11,Medical,0,29645.61
CLM0001974,POL0000949,18812.63,2021-07-06,Accident,1,22945.35
CLM0001975,POL0000104,82369.71,2019-04-03,Fire,0,23157.79
CLM0001976,POL0001047,21981.24,2023-04-26,Theft,0,64110.1
CLM0001977,POL0001861,67693.01,2021-09-20,Theft,0,20733.44
CLM0001978,POL0002338,50896.35,2019-07-22,Natural Disaster,0,18006.32
CLM0001979,POL0002615,15082.44,2020-08-27,Medical,0,55932.16
CLM0001980,POL0000964,2982.45,2023-08-05,Fire,0,23210.81
CLM0001981,POL0000838,93109.45,2023-02-08,Natural Disaster,0,1346.54
CLM0001982,POL0002459,13006.21,2019-10-31,Natural Disaster,0,74561.78
CLM0001983,POL0001583,70642.67,2022-08-09,Theft,0,25291.04
CLM0001984,POL0000882,65442.15,2023-10-21,Medical,0,61220.88
CLM0001985,POL0002934,34501.14,2018-01-08,Theft,0,37678.29
CLM0001986,POL0000424,18945.6,2019-01-21,Medical,0,10986.16
CLM0001987,POL0002203,18243.66,2019-10-19,Natural Disaster,0,53055.68
CLM0001988,POL0002199,58740.12,2024-01-07,Accident,0,18755.32
CLM0001989,POL0000212,54918.67,2023-10-22,Fire,1,23247.05
CLM0001990,POL0001216,87655.53,2023-01-20,Natural Disaster,0,2882.79
CLM0001991,POL0000881,64180.31,2023-11-15,Theft,0,1607.35
CLM0001992,POL0000755,82017.86,2024-02-27,Fire,0,41235.47
CLM0001993,POL0001122,3725.1,2022-12-07,Natural Disaster,0,4906.25
CLM0001994,POL0002589,67263.82,2019-03-14,Medical,1,16990.58
CLM0001995,POL0000701,23754.01,2021-12-03,Theft,0,73927.43
CLM0001996,POL0002220,25657.48,2022-09-13,Natural Disaster,0,6903.58
CLM0001997,POL0000371,72197.36,2021-11-17,Medical,0,23475.92
CLM0001998,POL0001733,79446.58,2024-10-26,Medical,0,58204.29
CLM0001999,POL0001164,37487.68,2021-01-12,Medical,0,70780.71
CLM0002000,POL0000913,79112.64,2022-05-18,Fire,1,3983.03
CLM0002001,POL0001829,44652.6,2020-05-30,Theft,0,15079.53
CLM0002002,POL0000802,85835.71,2024-02-05,Medical,0,31214.31
CLM0002003,POL0002304,2977.93,2023-04-07,Natural Disaster,0,29071.24
CLM0002004,POL0000990,8807.76,2019-11-16,Medical,0,23295.5
CLM0002005,POL0000676,77747.0,2018-01-01,Theft,0,19611.91
CLM0002006,POL0002912,62596.92,2022-06-02,Fire,0,21712.11
CLM0002007,POL0000416,56122.52,2020-10-22,Medical,0,10934.02
CLM0002008,POL0002377,61590.89,2021-03-16,Natural Disaster,0,13317.13
CLM0002009,POL0002966,93053.97,2019-02-11,Theft,1,48659.32
CLM0002010,POL0001163,65725.93,2019-12-03,Medical,0,23587.63
CLM0002011,POL0000962,64923.87,2022-01-27,Fire,0,32154.92
CLM0002012,POL0002872,76067.35,2021-05-03,Accident,0,33133.72
CLM0002013,POL0001621,86728.76,2020-09-20,Natural Disaster,0,9046.08
CLM0002014,POL0001536,26560.29,2021-02-22,Medical,0,65613.66
CLM0002015,POL0000249,61866.51,2020-08-02,Medical,0,76521.87
CLM0002016,POL0001887,58605.51,2023-04-06,Accident,0,21304.29
CLM0002017,POL0002793,13917.52,2021-11-07,Theft,0,23764.49
CLM0002018,POL0002356,52271.54,2024-02-01,Accident,1,55544.36
CLM0002019,POL0000573,7420.28,2019-05-01,Theft,0,6722.89
CLM0002020,POL0001809,18903.48,2020-09-21,Medical,0,72613.64
CLM0002021,POL0000798,91339.83,2018-08-21,Accident,0,9910.97
CLM0002022,POL0001001,12364.7,2022-03-19,Medical,0,58645.38
CLM0002023,POL0000761,58102.17,2019-04-17,Accident,0,23533.75
CLM0002024,POL0000293,32686.33,2023-06-23,Medical,1,26064.2
CLM0002025,POL0002458,55753.67,2023-09-25,Medical,0,11525.32
CLM0002026,POL0000198,23879.87,2019-03-27,Medical,0,51813.12
CLM0002027,POL0000080,44715.76,2022-09-15,Fire,0,63661.05
CLM0002028,POL0001409,86799.68,2018-09-03,Accident,1,76034.25
CLM0002029,POL0000137,37933.59,2024-01-06,Fire,0,26724.49
CLM0002030,POL0000213,35626.58,2022-11-29,Medical,0,49808.12
CLM0002031,POL0001863,44888.75,2018-10-05,Natural Disaster,0,33374.94
CLM0002032,POL0000619,10499.04,2024-10-16,Theft,0,44760.14
CLM0002033,POL0000960,39041.03,2024-10-08,Accident,0,13285.66
CLM0002034,POL0002214,1186.57,2023-03-30,Accident,1,46665.71
CLM0002035,POL0002478,50588.02,2023-09-11,Theft,1,67971.86
CLM0002036,POL0002169,84870.14,2020-04-08,Fire,0,69133.16
CLM0002037,POL0002379,55431.27,2022-04-06,Theft,0,38826.13
CLM0002038,POL0001723,60968.66,2024-08-01,Natural Disaster,0,19088.99
CLM0002039,POL0001162,3541.06,2021-12-17,Medical,0,66983.31
CLM0002040,POL0001890,86021.74,2023-05-29,Theft,0,79954.45
CLM0002041,POL0002041,38807.85,2019-08-27,Theft,0,30359.62
CLM0002042,POL0001554,97497.84,2024-10-11,Medical,0,73972.19
CLM0002043,POL0001100,12486.3,2019-10-19,Accident,0,78681.77
CLM0002044,POL0002668,94494.85,2019-09-23,Natural Disaster,0,31830.38
CLM0002045,POL0001689,63611.95,2019-05-01,Theft,0,57387.87
CLM0002046,POL0000037,5707.86,2019-08-17,Theft,0,46613.07
CLM0002047,POL0000845,97184.06,2019-07-04,Accident,0,57858.84
CLM0002048,POL0001682,1880.37,2022-03-07,Natural Disaster,0,12585.97
CLM0002049,POL0002845,73204.67,2021-12-30,Medical,1,29527.57
CLM0002050,POL0001644,89008.23,2019-07-26,Medical,0,5305.0
CLM0002051,POL0002334,17993.25,2022-10-31,Fire,0,49173.33
CLM0002052,POL0001264,34664.04,2023-08-02,Natural Disaster,0,74157.71
CLM0002053,POL0002935,56342.32,2019-07-29,Natural Disaster,0,44954.57
CLM0002054,POL0002268,68141.02,2020-09-26,Theft,0,5905.43
CLM0002055,POL0002044,87251.65,2020-10-15,Fire,0,74451.08
CLM0002056,POL0000216,76226.51,2021-12-11,Medical,0,10897.3
CLM0002057,POL0000681,36651.45,2021-06-12,Natural Disaster,0,70670.43
CLM0002058,POL0002341,82261.12,2024-07-04,Natural Disaster,0,57223.91
CLM0002059,POL0001813,96624.63,2023-02-14,Accident,0,51018.51
CLM0002060,POL0001508,23085.13,2022-07-17,Medical,0,47071.75
CLM0002061,POL0002091,7872.51,2021-05-07,Accident,0,10752.59
CLM0002062,POL0001117,42948.66,2019-05-08,Fire,0,40217.25
CLM0002063,POL0001293,88199.01,2020-01-05,Natural Disaster,1,15976.44
CLM0002064,POL0001645,15454.0,2022-09-28,Fire,0,45871.17
CLM0002065,POL0002741,88636.92,2018-12-26,Accident,0,35953.3
CLM0002066,POL0001239,99225.2,2018-12-31,Medical,0,54470.14
CLM0002067,POL0000959,5873.22,2019-01-31,Natural Disaster,0,78605.01
CLM0002068,POL0002162,49778.01,2020-03-05,Medical,0,29072.93
CLM0002069,POL0002969,33224.11,2021-07-30,Fire,1,49452.07
CLM0002070,POL0001149,39671.15,2020-01-07,Theft,0,69193.23
CLM0002071,POL0002285,45437.66,2023-03-23,Medical,0,7706.25
CLM0002072,POL0002701,74100.54,2022-08-20,Medical,0,64079.61
CLM0002073,POL0001829,59334.32,2021-11-15,Medical,0,19382.17
CLM0002074,POL0000158,96139.51,2019-10-09,Natural Disaster,0,43360.0
CLM0002075,POL0000908,33610.08,2022-01-11,Fire,1,79322.66
CLM0002076,POL0001529,54379.66,2022-09-19,Fire,0,78728.95
CLM0002077,POL0002901,81426.19,2023-01-10,Natural Disaster,0,25469.07
CLM0002078,POL0001141,37616.33,2022-10-30,Medical,0,10801.51
CLM0002079,POL0002934,46797.27,2021-10-23,Medical,0,75073.35
CLM0002080,POL0001560,68654.97,2020-04-14,Theft,0,71514.3
CLM0002081,POL0002108,86144.05,2023-04-08,Medical,0,49397.74
CLM0002082,POL0002449,41860.31,2023-08-21,Accident,1,2883.11
CLM0002083,POL0001898,53429.07,2019-03-08,Medical,1,60177.04
CLM0002084,POL0000828,97524.67,2021-02-26,Theft,0,13120.16
CLM0002085,POL0001801,4725.68,2019-08-05,Accident,0,75458.8
CLM0002086,POL0001204,45098.76,2022-01-05,Theft,0,34979.55
CLM0002087,POL0002524,63780.19,2018-05-28,Theft,0,49324.71
CLM0002088,POL0002703,1338.53,2024-07-24,Fire,0,22702.07
CLM0002089,POL0000845,59880.26,2023-06-10,Natural Disaster,0,38163.55
CLM0002090,POL0002972,6091.9,2024-10-03,Theft,1,60444.45
CLM0002091,POL0001269,85827.06,2020-03-07,Medical,0,39513.72
CLM0002092,POL0000638,80805.07,2022-09-06,Fire,0,67821.63
CLM0002093,POL0000649,3709.39,2018-04-12,Accident,0,57128.29
CLM0002094,POL0002261,5356.0,2019-11-24,Natural Disaster,0,6465.56
CLM0002095,POL0001630,75484.59,2022-07-17,Fire,0,48664.78
CLM0002096,POL0000990,37269.72,2023-02-25,Theft,0,49124.17
CLM0002097,POL0000804,57715.07,2024-02-03,Fire,0,30657.6
CLM0002098,POL0000128,27397.66,2019-05-03,Medical,0,26021.1
CLM0002099,POL0000952,17710.4,2024-11-12,Medical,1,5312.14
CLM0002100,POL0002265,29959.67,2023-01-15,Medical,0,35858.67
CLM0002101,POL0002759,25048.01,2021-02-23,Natural Disaster,1,27126.74
CLM0002102,POL0000020,45106.59,2018-06-04,Fire,0,76099.71
CLM0002103,POL0001782,74794.28,2022-02-12,Fire,0,54031.7
CLM0002104,POL0000675,55635.88,2020-10-23,Theft,0,36966.89
CLM0002105,POL0002762,61113.24,2022-08-31,Accident,0,60442.57
CLM0002106,POL0000739,47272.82,2018-12-15,Medical,0,62367.94
CLM0002107,POL0000557,32811.0,2018-07-25,Accident,1,38592.33
CLM0002108,POL0002245,14779.13,2022-02-21,Accident,0,6337.9
CLM0002109,POL0002984,35779.26,2018-12-02,Medical,0,62509.93
CLM0002110,POL0002726,66687.26,2018-09-24,Medical,1,7495.64
CLM0002111,POL0000504,73510.85,2024-01-24,Theft,0,67846.29
CLM0002112,POL0001271,47183.56,2021-03-17,Natural Disaster,0,26932.3
CLM0002113,POL0000738,64677.23,2024-03-12,Medical,0,51167.8
CLM0002114,POL0000792,21448.84,2023-11-18,Accident,0,59310.23
CLM0002115,POL0001371,86076.6,2022-09-03,Theft,0,3104.84
CLM0002116,POL0000197,86660.68,2022-11-02,Fire,0,30953.76
CLM0002117,POL0001131,32372.63,2021-11-07,Theft,1,48450.2
CLM0002118,POL0002829,54997.37,2024-09-13,Medical,0,67897.1
CLM0002119,POL0000744,60862.87,2024-05-05,Medical,0,57506.24
CLM0002120,POL0001637,47506.79,2024-09-12,Natural Disaster,0,71722.45
CLM0002121,POL0001184,91158.64,2018-10-25,Theft,0,6893.0
CLM0002122,POL0002470,74101.84,2021-10-02,Medical,0,6024.21
CLM0002123,POL0001631,67414.79,2022-08-19,Accident,0,57167.94
CLM0002124,POL0001952,52249.28,2021-11-14,Accident,0,32062.7
CLM0002125,POL0002039,8942.31,2023-11-20,Theft,0,38686.01
CLM0002126,POL0001337,11228.23,2021-11-24,Natural Disaster,0,48463.99
CLM0002127,POL0002480,30251.38,2024-09-01,Theft,0,78879.53
CLM0002128,POL0000926,21546.47,2019-04-10,Natural Disaster,0,5653.14
CLM0002129,POL0000235,95276.83,2024-03-28,Accident,0,8978.92
CLM0002130,POL0002375,41276.35,2022-07-27,Medical,0,66396.26
CLM0002131,POL0002982,87722.24,2023-02-22,Fire,0,1935.78
CLM0002132,POL0000479,81898.93,2020-02-27,Medical,0,36201.25
CLM0002133,POL0002476,81350.74,2024-06-11,Accident,0,61997.23
CLM0002134,POL0000666,21962.9,2024-08-20,Accident,0,15862.93
CLM0002135,POL0001124,45008.52,2018-12-26,Medical,0,15204.71
CLM0002136,POL0002906,32136.22,2024-03-15,Medical,0,25027.11
CLM0002137,POL0001388,97055.89,2020-10-04,Accident,0,12255.82
CLM0002138,POL0000642,87736.06,2024-06-26,Medical,0,54380.66
CLM0002139,POL0002859,25367.4,2023-01-04,Fire,0,16250.96
CLM0002140,POL0001517,31695.28,2019-04-13,Fire,0,18380.55
CLM0002141,POL0000575,53126.47,2024-10-04,Theft,0,46122.33
CLM0002142,POL0001722,28221.28,2019-08-10,Fire,0,77397.08
CLM0002143,POL0001019,82540.73,2024-12-10,Accident,0,73136.44
CLM0002144,POL0001328,82013.51,2023-07-22,Accident,0,69200.39
CLM0002145,POL0002851,72571.87,2024-07-22,Theft,0,42614.63
CLM0002146,POL0000400,69086.37,2018-09-10,Natural Disaster,0,24030.82
CLM0002147,POL0000595,54956.5,2019-05-17,Theft,0,56549.64
CLM0002148,POL0001457,35037.67,2022-03-13,Natural Disaster,0,31349.31
CLM0002149,POL0001596,83775.38,2021-01-19,Natural Disaster,0,62299.35
CLM0002150,POL0000117,85953.8,2020-01-17,Medical,0,1590.46
CLM0002151,POL0000383,5426.19,2018-12-23,Fire,0,42504.34
CLM0002152,POL0000859,40162.63,2021-04-25,Natural Disaster,1,27186.83
CLM0002153,POL0002130,3149.44,2019-08-16,Medical,1,20149.21
CLM0002154,POL0001851,84028.0,2019-02-04,Theft,0,53048.4
CLM0002155,POL0000832,18120.78,2022-05-12,Theft,0,52772.35
CLM0002156,POL0000873,67549.74,2022-12-12,Natural Disaster,0,3254.25
CLM0002157,POL0002701,36058.89,2024-01-23,Medical,0,75831.6
CLM0002158,POL0002782,81698.51,2024-07-21,Accident,0,29139.69
CLM0002159,POL0002118,51213.85,2023-09-22,Fire,0,73417.4
CLM0002160,POL0000387,32777.99,2018-04-29,Natural Disaster,0,46822.48
CLM0002161,POL0002007,32725.13,2021-04-09,Accident,0,52311.46
CLM0002162,POL0002572,33029.26,2022-08-01,Fire,0,76853.09
CLM0002163,POL0000297,78963.63,2020-07-14,Accident,1,65829.12
CLM0002164,POL0002665,71256.0,2018-11-23,Medical,0,11460.79
CLM0002165,POL0000719,32261.8,2021-06-30,Natural Disaster,0,716.11
CLM0002166,POL0001599,49275.7,2024-07-10,Accident,0,24894.41
CLM0002167,POL0002226,8077.26,2023-11-27,Accident,0,39236.45
CLM0002168,POL0001967,82836.28,2019-05-08,Accident,0,58652.35
CLM0002169,POL0001183,26962.5,2018-05-11,Natural Disaster,0,52985.56
CLM0002170,POL0000011,88977.9,2022-01-22,Medical,0,25234.64
CLM0002171,POL0000785,59881.27,2022-09-28,Medical,0,43497.08
CLM0002172,POL0000411,56998.11,2022-02-11,Accident,1,52179.39
CLM0002173,POL0002940,16690.51,2022-08-01,Medical,0,41245.89
CLM0002174,POL0002655,7418.77,2018-10-28,Fire,0,55211.25
CLM0002175,POL0002203,55485.35,2019-10-22,Medical,0,38971.89
CLM0002176,POL0001230,47064.92,2023-08-16,Accident,0,42515.9
CLM0002177,POL0000599,12408.46,2018-12-10,Fire,0,75279.79
CLM0002178,POL0000824,83640.98,2020-05-12,Natural Disaster,0,31315.9
CLM0002179,POL0002398,42015.39,2021-01-14,Theft,0,60529.87
CLM0002180,POL0001122,26415.55,2021-07-08,Medical,0,26973.72
CLM0002181,POL0002991,78933.07,2020-09-04,Fire,0,26748.81
CLM0002182,POL0000019,91349.88,2021-01-10,Theft,0,74155.73
CLM0002183,POL0000313,30943.29,2022-12-06,Natural Disaster,0,55984.12
CLM0002184,POL0002975,77707.01,2020-05-20,Theft,0,74337.98
CLM0002185,POL0002576,65425.71,2024-04-04,Natural Disaster,0,79568.14
CLM0002186,POL0002605,98977.91,2021-12-03,Accident,0,316.19
CLM0002187,POL0002493,20797.27,2021-12-06,Accident,0,78657.07
CLM0002188,POL0001946,96087.56,2020-03-20,Natural Disaster,0,8339.4
CLM0002189,POL0000231,31869.57,2023-10-16,Theft,0,5911.79
CLM0002190,POL0002673,41489.45,2024-11-22,Medical,0,61494.44
CLM0002191,POL0002937,36203.17,2024-12-03,Theft,0,28209.71
CLM0002192,POL0002407,27210.84,2019-10-31,Theft,0,73449.61
CLM0002193,POL0000044,69475.65,2022-01-10,Medical,0,43697.17
CLM0002194,POL0002925,59119.96,2021-08-19,Theft,0,31073.1
CLM0002195,POL0002271,30916.35,2021-12-19,Theft,0,6152.96
CLM0002196,POL0002950,13655.14,2018-10-07,Fire,0,37331.48
CLM0002197,POL0001289,32078.88,2020-09-28,Natural Disaster,0,22448.45
CLM0002198,POL0002319,38432.52,2019-04-28,Accident,0,6406.06
CLM0002199,POL0002260,38375.02,2022-01-12,Natural Disaster,0,53729.97
CLM0002200,POL0001520,36047.32,2019-11-16,Theft,0,78193.75
CLM0002201,POL0001411,5347.89,2023-06-28,Medical,0,30499.48
CLM0002202,POL0002295,46671.29,2023-04-09,Medical,0,23992.01
CLM0002203,POL0002996,83702.71,2018-04-11,Accident,1,7469.83
CLM0002204,POL0000821,18446.45,2019-02-04,Accident,0,18084.67
CLM0002205,POL0002120,14992.91,2023-08-28,Accident,0,23012.29
CLM0002206,POL0002343,47449.18,2021-07-16,Medical,0,27730.8
CLM0002207,POL0000171,37375.0,2022-09-11,Theft,0,50827.17
CLM0002208,POL0000246,56347.42,2024-12-19,Accident,0,9455.35
CLM0002209,POL0001165,94733.89,2020-07-11,Accident,0,4956.39
CLM0002210,POL0001640,76208.18,2018-12-26,Medical,0,74467.37
CLM0002211,POL0000617,68862.29,2020-05-17,Theft,0,63995.34
CLM0002212,POL0000240,41885.73,2023-12-22,Accident,0,22474.3
CLM0002213,POL0001957,29092.3,2024-04-28,Theft,0,51211.74
CLM0002214,POL0002359,54256.28,2019-11-02,Fire,0,47521.63
CLM0002215,POL0001440,88601.63,2022-10-18,Accident,0,59517.94
CLM0002216,POL0000398,87735.88,2024-10-15,Accident,0,68785.77
CLM0002217,POL0001857,44828.74,2018-09-12,Medical,0,28812.84
CLM0002218,POL0000923,24998.93,2018-02-16,Fire,0,52968.31
CLM0002219,POL0000792,22921.77,2020-10-20,Fire,0,64222.66
CLM0002220,POL0001907,3881.85,2024-07-07,Fire,0,56033.76
CLM0002221,POL0001905,84345.09,2018-02-27,Natural Disaster,0,73794.21
CLM0002222,POL0002070,26851.38,2022-10-14,Medical,0,39726.59
CLM0002223,POL0000813,36220.41,2021-06-17,Medical,0,64270.46
CLM0002224,POL0000904,81017.01,2019-06-15,Accident,0,72806.39
CLM0002225,POL0001731,12442.39,2021-06-03,Medical,0,44697.11
CLM0002226,POL0000832,46392.79,2022-05-16,Accident,0,1678.29
CLM0002227,POL0001395,12672.97,2022-05-19,Accident,0,65495.27
CLM0002228,POL0001967,44463.93,2021-09-28,Natural Disaster,0,67728.91
CLM0002229,POL0001045,5190.39,2019-01-18,Medical,1,32168.1
CLM0002230,POL0002555,52003.47,2018-01-08,Medical,0,18557.52
CLM0002231,POL0002208,79673.12,2024-06-21,Natural Disaster,0,78258.5
CLM0002232,POL0000744,67791.52,2023-02-08,Natural Disaster,0,44264.4
CLM0002233,POL0000813,51162.32,2020-01-22,Medical,0,41439.52
CLM0002234,POL0001580,82961.49,2019-11-02,Medical,0,75702.12
CLM0002235,POL0001376,23164.9,2020-01-26,Accident,0,32825.34
CLM0002236,POL0002228,83164.23,2018-09-12,Theft,0,67896.44
CLM0002237,POL0001651,27998.17,2024-08-08,Accident,0,56141.89
CLM0002238,POL0002261,36567.39,2021-10-29,Fire,1,77426.92
CLM0002239,POL0000530,13278.81,2023-01-04,Fire,0,34463.48
CLM0002240,POL0001419,10624.6,2021-01-21,Theft,0,72637.78
CLM0002241,POL0002075,93245.1,2021-12-01,Natural Disaster,0,45639.79
CLM0002242,POL0000939,19402.84,2024-03-20,Fire,0,38227.35
