policy_id,customer_id,policy_type,premium_amount,coverage_amount,start_date,end_date,underwriting_score
POL0001756,CUST0001071,Property,3816.26,50749.25,2020-12-23,2022-11-21,0.815
POL0001757,CUST0001446,Auto,4859.8,325384.27,2024-01-25,2026-04-21,0.245
POL0001758,CUST0002197,Health,3978.09,486388.47,2019-12-07,2020-08-25,0.467
POL0001759,CUST0002958,Auto,4823.37,489329.6,2024-02-21,2024-09-15,0.57
POL0001760,CUST0000456,Health,3594.9,240899.43,2023-03-02,2024-05-20,0.511
POL0001761,CUST0001663,Life,582.86,89747.06,2023-10-11,2025-01-15,0.764
POL0001762,CUST0002925,Life,2129.22,109021.31,2021-07-10,2023-02-06,0.285
POL0001763,CUST0000966,Health,3303.67,445904.68,2021-05-21,2023-12-19,0.402
POL0001764,CUST0002021,Health,1883.45,456724.67,2018-01-06,2020-06-03,0.734
POL0001765,CUST0000869,Property,1512.24,307861.03,2021-10-27,2023-05-12,0.522
POL0001766,CUST0001529,Health,2971.52,385426.44,2024-07-31,2027-04-17,0.422
POL0001767,CUST0002977,Health,4680.81,372566.31,2021-03-26,2023-04-25,0.124
POL0001768,CUST0001001,Auto,367.91,334292.58,2020-10-15,2022-02-25,0.703
POL0001769,CUST0000774,Property,3892.31,415365.71,2018-09-13,2020-11-11,0.878
POL0001770,CUST0002292,Health,3669.09,345849.25,2023-06-15,2024-06-21,0.596
POL0001771,CUST0002522,Health,4826.98,271661.13,2023-12-25,2025-02-03,0.785
POL0001772,CUST0002430,Health,4667.41,126108.62,2018-12-17,2020-09-07,0.514
POL0001773,CUST0001127,Auto,3858.72,374505.19,2022-05-22,2023-05-18,0.285
POL0001774,CUST0002537,Auto,2697.96,241984.56,2021-03-05,2022-07-24,0.112
POL0001775,CUST0001061,Auto,1180.48,154447.93,2018-03-26,2020-05-18,0.623
POL0001776,CUST0001678,Life,2817.13,402953.68,2023-01-05,2025-04-18,0.494
POL0001777,CUST0001544,Auto,3873.69,351389.66,2022-02-23,2023-03-12,0.726
POL0001778,CUST0000397,Health,4499.21,469296.39,2024-05-05,2025-12-07,0.656
POL0001779,CUST0002344,Auto,3990.62,91066.4,2020-05-31,2022-09-01,0.89
POL0001780,CUST0000107,Auto,1137.28,328102.75,2018-07-09,2020-04-20,0.508
POL0001781,CUST0002908,Property,3078.49,129677.34,2022-11-07,2025-06-22,0.442
POL0001782,CUST0000954,Health,1794.43,452755.66,2022-12-22,2025-03-26,0.329
POL0001783,CUST0002578,Auto,244.19,58754.71,2023-12-20,2024-12-12,0.481
POL0001784,CUST0001849,Life,1161.06,331519.29,2023-12-01,2026-04-26,0.798
POL0001785,CUST0000934,Property,743.46,397632.0,2024-05-18,2024-12-01,0.134
POL0001786,CUST0000288,Auto,4245.05,183909.74,2021-01-17,2022-10-21,0.882
POL0001787,CUST0000706,Property,1440.83,477527.66,2020-12-07,2023-02-03,0.895
POL0001788,CUST0002044,Property,1566.55,426858.04,2024-01-03,2025-12-28,0.578
POL0001789,CUST0001485,Life,4807.7,154362.97,2019-09-03,2021-04-07,0.365
POL0001790,CUST0000215,Life,2019.62,13695.14,2024-04-28,2025-11-21,0.278
POL0001791,CUST0001305,Life,246.01,155362.02,2024-04-23,2025-08-15,0.321
POL0001792,CUST0002780,Health,1562.46,147842.13,2018-10-30,2020-04-12,0.14
POL0001793,CUST0001978,Property,772.64,446082.66,2023-08-27,2024-08-27,0.48
POL0001794,CUST0001483,Auto,693.48,483889.38,2024-02-21,2025-07-31,0.146
POL0001795,CUST0001825,Life,571.94,44515.59,2019-12-01,2022-02-10,0.675
POL0001796,CUST0000344,Life,3047.65,240934.47,2022-06-22,2024-01-31,0.398
POL0001797,CUST0000194,Property,1108.87,278682.68,2022-12-12,2025-07-07,0.259
POL0001798,CUST0000158,Property,1933.97,55526.71,2023-08-25,2024-05-01,0.536
POL0001799,CUST0000465,Property,4337.69,194973.88,2018-12-12,2020-05-01,0.879
POL0001800,CUST0002152,Auto,2236.82,165370.38,2021-10-23,2022-11-18,0.656
POL0001801,CUST0002082,Health,4595.32,272667.61,2022-12-30,2024-05-01,0.493
POL0001802,CUST0002687,Health,2590.1,333983.54,2022-12-30,2023-10-13,0.722
POL0001803,CUST0001750,Life,2114.42,354707.7,2019-06-14,2020-06-04,0.69
POL0001804,CUST0002373,Health,3801.87,77009.96,2019-04-04,2020-11-30,0.813
POL0001805,CUST0002739,Auto,551.24,408344.37,2021-07-04,2024-01-09,0.264
POL0001806,CUST0000592,Health,629.5,342485.59,2022-03-29,2024-03-08,0.787
POL0001807,CUST0002189,Auto,3329.47,445646.71,2020-09-23,2022-05-13,0.341
POL0001808,CUST0002522,Life,2537.32,230174.67,2024-05-01,2025-07-02,0.853
POL0001809,CUST0001055,Property,3993.99,448005.98,2019-05-15,2020-06-06,0.325
POL0001810,CUST0000884,Auto,4598.1,434229.32,2024-10-06,2025-11-05,0.841
POL0001811,CUST0000063,Property,2064.16,224820.57,2021-11-24,2024-05-04,0.871
POL0001812,CUST0001111,Life,3062.77,196760.22,2023-07-09,2025-03-17,0.216
POL0001813,CUST0000304,Auto,2603.34,467077.89,2024-01-28,2026-09-02,0.88
POL0001814,CUST0001085,Auto,4911.73,360430.72,2024-06-15,2026-08-21,0.169
POL0001815,CUST0000396,Health,4189.21,464840.22,2023-10-13,2025-02-14,0.275
POL0001816,CUST0000334,Auto,4576.34,400517.64,2024-11-24,2027-07-14,0.455
POL0001817,CUST0002834,Life,1420.83,308555.75,2023-12-31,2025-07-15,0.895
POL0001818,CUST0000411,Property,3908.13,66767.86,2020-04-07,2021-07-01,0.491
POL0001819,CUST0002332,Auto,1474.27,152825.53,2019-11-23,2020-09-18,0.54
POL0001820,CUST0000466,Life,1201.96,484732.78,2023-02-22,2024-09-30,0.656
POL0001821,CUST0000080,Life,4732.48,166516.83,2021-07-23,2022-09-20,0.875
POL0001822,CUST0002832,Auto,292.66,55694.89,2020-10-29,2021-07-01,0.727
POL0001823,CUST0001101,Health,4833.87,356701.14,2019-04-07,2020-05-18,0.279
POL0001824,CUST0001978,Auto,916.46,369662.08,2020-06-17,2021-04-29,0.342
POL0001825,CUST0000733,Auto,4133.3,149874.28,2024-03-15,2025-03-23,0.178
POL0001826,CUST0001818,Health,1524.43,155859.27,2020-04-13,2022-09-15,0.616
POL0001827,CUST0001564,Life,1883.37,239757.56,2019-08-09,2021-11-23,0.245
POL0001828,CUST0001385,Auto,1240.44,20676.59,2021-08-30,2023-12-14,0.306
POL0001829,CUST0002125,Health,3010.47,396768.28,2018-10-07,2020-08-05,0.81
POL0001830,CUST0002557,Property,1870.86,165373.51,2019-09-10,2021-10-12,0.361
POL0001831,CUST0001188,Property,3355.49,428343.92,2021-05-23,2022-11-07,0.553
POL0001832,CUST0001199,Health,275.11,403288.91,2022-07-18,2024-12-17,0.418
POL0001833,CUST0002510,Life,509.0,334087.0,2023-04-30,2025-05-04,0.159
POL0001834,CUST0001612,Health,678.37,169188.68,2022-03-12,2023-02-11,0.39
POL0001835,CUST0002293,Life,2211.17,262995.12,2019-04-12,2021-01-26,0.426
POL0001836,CUST0000122,Property,4111.02,227966.34,2024-07-11,2025-01-22,0.817
POL0001837,CUST0000185,Auto,4463.25,176052.12,2024-08-07,2025-04-21,0.36
POL0001838,CUST0000032,Health,1375.09,425586.78,2024-12-30,2025-08-18,0.403
POL0001839,CUST0000998,Property,2956.97,246918.47,2020-07-03,2022-05-27,0.726
POL0001840,CUST0001987,Auto,3888.15,418034.32,2018-01-25,2019-12-09,0.707
POL0001841,CUST0002810,Property,1586.38,61557.05,2021-06-16,2023-12-26,0.739
POL0001842,CUST0000569,Health,2163.24,79102.15,2022-11-05,2023-07-03,0.863
POL0001843,CUST0002358,Health,2715.08,488886.95,2020-11-04,2021-09-11,0.736
POL0001844,CUST0001396,Auto,847.4,298006.55,2023-03-11,2024-09-22,0.426
POL0001845,CUST0001680,Health,324.72,259787.14,2022-06-27,2024-07-09,0.757
POL0001846,CUST0000830,Property,933.47,266346.47,2019-12-07,2022-08-21,0.507
POL0001847,CUST0001620,Auto,3208.9,115481.7,2019-09-11,2022-01-29,0.322
POL0001848,CUST0001080,Auto,553.37,362164.94,2018-02-18,2020-02-10,0.342
POL0001849,CUST0000791,Property,1110.54,51542.51,2024-03-04,2025-10-14,0.279
POL0001850,CUST0002512,Life,1821.7,290928.62,2023-08-20,2024-07-19,0.216
POL0001851,CUST0002726,Auto,573.78,289676.71,2022-06-03,2024-08-23,0.248
POL0001852,CUST0002718,Life,1120.16,457952.33,2023-06-10,2024-01-26,0.151
POL0001853,CUST0002746,Property,4574.09,267829.58,2021-05-30,2022-02-28,0.811
POL0001854,CUST0000994,Property,292.64,77160.72,2022-07-20,2024-12-03,0.845
POL0001855,CUST0000078,Auto,3336.47,290649.1,2018-11-22,2020-10-24,0.569
POL0001856,CUST0002582,Health,2045.16,54750.55,2020-06-16,2022-05-20,0.772
POL0001857,CUST0000108,Auto,3428.71,109858.98,2022-10-28,2024-04-14,0.247
POL0001858,CUST0001297,Health,3025.72,25243.21,2021-08-03,2022-03-15,0.821
POL0001859,CUST0002812,Life,1272.79,261513.86,2018-10-08,2021-06-15,0.505
POL0001860,CUST0002063,Health,4266.61,51420.98,2019-10-11,2020-10-29,0.154
POL0001861,CUST0000370,Auto,2561.31,240003.25,2024-07-22,2027-01-18,0.213
POL0001862,CUST0002253,Health,4148.17,467143.07,2023-11-06,2025-07-08,0.347
POL0001863,CUST0002005,Property,2148.86,362683.09,2023-02-25,2024-05-05,0.135
POL0001864,CUST0001704,Life,4926.49,47931.72,2023-04-28,2024-06-28,0.347
POL0001865,CUST0002913,Property,3898.35,119862.81,2018-07-06,2020-06-17,0.148
POL0001866,CUST0000441,Property,4836.56,340094.59,2021-07-31,2022-03-08,0.289
POL0001867,CUST0002907,Property,2668.77,448403.91,2018-06-26,2020-03-25,0.313
POL0001868,CUST0000227,Property,2473.72,26130.11,2020-10-20,2023-06-16,0.895
POL0001869,CUST0002576,Health,3826.18,408101.05,2019-07-28,2020-10-26,0.288
POL0001870,CUST0002402,Property,4425.4,285288.8,2021-07-31,2022-08-09,0.291
POL0001871,CUST0000623,Health,4827.9,277584.75,2021-02-19,2021-10-27,0.649
POL0001872,CUST0001025,Property,1757.85,479328.46,2023-01-06,2024-03-30,0.787
POL0001873,CUST0001577,Auto,4033.78,376345.86,2019-10-09,2021-03-06,0.41
POL0001874,CUST0002975,Property,1211.1,426558.25,2019-01-23,2021-02-25,0.8
POL0001875,CUST0001644,Auto,2818.76,183457.83,2022-05-31,2023-09-30,0.372
POL0001876,CUST0001185,Health,1063.27,281638.38,2019-11-16,2021-07-14,0.258
POL0001877,CUST0000161,Life,1867.51,311548.78,2024-04-05,2025-04-18,0.364
POL0001878,CUST0000871,Health,4670.52,167576.13,2024-03-01,2024-11-11,0.587
POL0001879,CUST0001746,Life,901.24,289421.58,2019-10-14,2022-06-06,0.394
POL0001880,CUST0001175,Life,3235.52,125961.14,2022-12-15,2025-08-15,0.638
POL0001881,CUST0000444,Property,3046.18,80254.08,2018-02-20,2020-06-06,0.29
POL0001882,CUST0001791,Life,779.54,193245.43,2021-06-26,2023-05-31,0.661
POL0001883,CUST0001495,Health,1764.7,372251.92,2021-06-26,2023-09-24,0.378
POL0001884,CUST0000463,Property,2902.31,458931.7,2024-05-26,2025-07-09,0.465
POL0001885,CUST0000473,Life,1098.46,234279.89,2021-11-21,2022-08-12,0.546
POL0001886,CUST0002605,Health,4042.99,324983.61,2024-08-21,2025-07-28,0.649
POL0001887,CUST0000080,Life,4866.35,60488.19,2021-09-09,2023-04-08,0.291
POL0001888,CUST0001063,Life,1230.85,453187.24,2018-02-12,2019-08-16,0.769
POL0001889,CUST0000240,Property,1097.18,288616.06,2018-07-09,2020-07-20,0.677
POL0001890,CUST0000557,Property,2383.69,392365.74,2022-07-25,2023-08-23,0.287
POL0001891,CUST0000590,Health,3789.27,399276.19,2018-09-08,2019-03-07,0.88
POL0001892,CUST0001361,Property,1551.68,135675.46,2019-05-07,2020-11-13,0.632
POL0001893,CUST0001885,Property,295.42,269295.48,2018-09-02,2020-04-15,0.462
POL0001894,CUST0001976,Auto,2797.86,480635.08,2019-11-13,2022-02-04,0.226
POL0001895,CUST0001304,Auto,4791.68,53920.93,2019-03-13,2021-11-16,0.527
POL0001896,CUST0001140,Health,2078.13,344694.45,2019-11-18,2020-12-01,0.232
POL0001897,CUST0002317,Property,2216.65,481509.4,2024-05-13,2025-05-10,0.444
POL0001898,CUST0001940,Health,4850.73,157282.78,2023-03-11,2024-10-20,0.427
POL0001899,CUST0000335,Auto,3534.12,432109.48,2022-07-22,2024-02-19,0.676
POL0001900,CUST0000312,Auto,3652.03,467492.2,2019-01-03,2020-02-02,0.254
POL0001901,CUST0001077,Auto,2900.97,376072.24,2020-08-28,2023-03-17,0.757
POL0001902,CUST0002742,Health,4878.12,123350.87,2022-11-28,2024-05-09,0.361
POL0001903,CUST0000034,Property,3506.56,173660.35,2024-12-25,2027-01-23,0.455
POL0001904,CUST0001842,Life,4496.16,27546.55,2024-02-12,2026-03-26,0.718
POL0001905,CUST0000386,Property,3557.02,417412.08,2022-12-13,2025-03-25,0.6
POL0001906,CUST0000249,Health,3728.56,426309.48,2019-12-18,2020-07-25,0.346
POL0001907,CUST0001135,Auto,1593.97,320028.05,2018-06-26,2021-01-11,0.409
POL0001908,CUST0001434,Life,1656.7,182738.65,2022-07-26,2023-01-24,0.345
POL0001909,CUST0001203,Health,3958.33,47637.4,2021-06-04,2022-03-04,0.576
POL0001910,CUST0000794,Auto,1624.19,378998.23,2023-03-03,2023-10-27,0.366
POL0001911,CUST0000852,Health,2901.3,365997.83,2019-08-27,2022-03-03,0.681
POL0001912,CUST0002922,Life,1396.89,457175.24,2022-08-29,2024-04-06,0.564
POL0001913,CUST0000376,Auto,4121.52,367960.69,2020-10-31,2021-05-16,0.217
POL0001914,CUST0000724,Property,730.41,416060.52,2022-11-13,2024-09-16,0.348
POL0001915,CUST0001611,Health,4181.34,375517.76,2021-09-18,2024-04-05,0.277
POL0001916,CUST0001914,Life,3093.1,319036.72,2021-10-19,2023-09-06,0.412
POL0001917,CUST0000202,Property,1097.17,219213.53,2022-02-27,2024-04-02,0.513
POL0001918,CUST0002493,Life,2801.77,452037.48,2023-07-26,2024-12-18,0.505
POL0001919,CUST0001943,Health,1555.99,328974.6,2021-11-29,2022-11-12,0.704
POL0001920,CUST0002345,Life,1752.64,205194.11,2021-02-03,2023-09-16,0.251
POL0001921,CUST0001332,Auto,1887.33,50899.95,2019-12-24,2022-04-23,0.857
POL0001922,CUST0000493,Life,503.93,152445.38,2021-03-07,2023-07-15,0.374
POL0001923,CUST0000338,Health,4932.62,276426.1,2020-02-29,2021-03-20,0.34
POL0001924,CUST0001969,Auto,351.37,145061.33,2019-03-28,2021-02-25,0.648
POL0001925,CUST0002971,Life,3379.98,118405.32,2023-10-08,2025-08-22,0.744
POL0001926,CUST0001866,Life,1981.89,268422.82,2022-04-18,2023-09-25,0.403
POL0001927,CUST0000792,Auto,3300.85,93211.97,2023-07-17,2024-11-11,0.697
POL0001928,CUST0001517,Property,1909.99,402200.93,2024-09-25,2025-07-16,0.807
POL0001929,CUST0002023,Property,3434.0,247340.39,2024-02-18,2026-06-10,0.713
POL0001930,CUST0002365,Auto,3700.33,291192.76,2020-12-23,2021-09-15,0.127
POL0001931,CUST0000942,Life,3514.65,82217.8,2022-11-28,2023-08-29,0.762
POL0001932,CUST0002674,Property,747.02,169042.4,2019-05-30,2021-12-07,0.72
POL0001933,CUST0002123,Auto,3353.09,210943.94,2023-12-09,2025-08-07,0.635
POL0001934,CUST0002987,Health,1543.94,406024.29,2021-06-29,2023-11-23,0.708
POL0001935,CUST0000059,Life,338.25,387378.17,2018-03-26,2019-12-15,0.884
POL0001936,CUST0002434,Health,2191.19,119258.96,2023-11-14,2026-01-27,0.445
POL0001937,CUST0002063,Life,2281.01,311927.75,2023-05-25,2026-01-14,0.154
POL0001938,CUST0001255,Property,2442.44,129293.62,2020-08-16,2022-08-06,0.469
POL0001939,CUST0002247,Health,3583.16,494241.11,2023-11-05,2026-04-17,0.137
POL0001940,CUST0001378,Health,1682.45,476540.7,2018-04-05,2018-10-03,0.335
POL0001941,CUST0000035,Auto,1713.35,285999.71,2019-07-07,2020-03-20,0.57
POL0001942,CUST0000162,Property,490.65,352462.26,2021-09-12,2023-01-28,0.348
POL0001943,CUST0002847,Property,3496.74,402700.89,2023-06-10,2025-12-18,0.648
POL0001944,CUST0000895,Life,2925.57,363289.23,2018-09-01,2019-06-05,0.758
POL0001945,CUST0000471,Auto,1877.24,352916.06,2020-12-17,2023-03-05,0.436
POL0001946,CUST0002579,Auto,3584.91,479691.46,2020-10-21,2021-08-06,0.82
POL0001947,CUST0002840,Life,2779.32,302263.49,2020-01-13,2022-05-20,0.164
POL0001948,CUST0002900,Health,2452.38,321788.31,2018-03-06,2019-12-02,0.772
POL0001949,CUST0001447,Life,2654.36,426141.69,2023-03-27,2025-01-22,0.763
POL0001950,CUST0000348,Life,3254.47,338246.53,2021-03-25,2023-12-08,0.358
POL0001951,CUST0000694,Life,3368.01,369136.98,2018-02-08,2019-08-12,0.339
POL0001952,CUST0000935,Auto,1587.0,124742.66,2022-08-04,2024-01-02,0.344
POL0001953,CUST0000913,Life,875.57,191920.79,2023-04-26,2025-06-12,0.749
POL0001954,CUST0000147,Life,951.84,82177.66,2021-07-28,2022-02-14,0.765
POL0001955,CUST0001712,Life,3269.08,257825.07,2020-08-30,2023-02-17,0.364
POL0001956,CUST0000675,Property,4389.79,233306.43,2020-07-04,2021-10-31,0.574
POL0001957,CUST0001440,Health,2165.58,498609.78,2021-08-07,2022-11-01,0.211
POL0001958,CUST0002735,Health,1013.7,309492.24,2022-09-19,2024-07-19,0.475
POL0001959,CUST0001518,Health,3831.69,395357.96,2020-09-28,2022-06-15,0.899
POL0001960,CUST0001280,Health,4195.95,173667.19,2019-07-19,2020-10-18,0.227
POL0001961,CUST0000686,Auto,4426.8,417457.21,2022-09-26,2025-01-03,0.858
POL0001962,CUST0001127,Auto,3112.79,311391.63,2019-05-05,2020-11-11,0.759
POL0001963,CUST0000121,Life,4331.5,351526.24,2021-09-22,2022-11-07,0.878
POL0001964,CUST0002467,Auto,273.99,154271.08,2021-03-08,2023-09-18,0.244
POL0001965,CUST0002398,Health,714.73,278832.81,2020-07-10,2022-08-20,0.271
POL0001966,CUST0000042,Property,644.37,320678.12,2018-03-01,2019-10-27,0.113
POL0001967,CUST0000029,Life,3620.5,298656.39,2022-12-27,2023-08-18,0.68
POL0001968,CUST0000966,Life,533.99,458444.92,2021-06-14,2024-02-21,0.615
POL0001969,CUST0001916,Health,2582.55,450153.61,2024-05-06,2026-01-16,0.242
POL0001970,CUST0002833,Health,2468.99,485782.19,2024-08-27,2025-03-28,0.733
POL0001971,CUST0002001,Health,1691.38,337039.72,2021-08-17,2023-01-07,0.339
POL0001972,CUST0002062,Auto,4377.94,486237.92,2019-09-25,2021-06-19,0.208
POL0001973,CUST0000920,Life,1018.08,417914.22,2020-08-29,2022-03-19,0.438
POL0001974,CUST0000818,Health,1891.82,142707.75,2021-08-17,2024-03-17,0.173
POL0001975,CUST0002873,Property,3916.02,219443.48,2018-08-25,2020-04-25,0.311
POL0001976,CUST0001509,Life,346.03,126812.3,2024-03-18,2026-01-02,0.397
POL0001977,CUST0001213,Life,3430.16,12056.61,2019-01-20,2019-11-20,0.781
POL0001978,CUST0000872,Auto,4118.71,102143.89,2019-09-19,2021-08-21,0.734
POL0001979,CUST0000295,Life,4674.89,11989.69,2019-01-07,2020-10-29,0.454
POL0001980,CUST0000864,Health,4406.22,362720.85,2020-01-28,2021-06-07,0.68
POL0001981,CUST0002596,Health,1733.04,218511.81,2019-01-16,2019-11-13,0.555
POL0001982,CUST0001038,Property,3014.55,163161.62,2019-01-17,2021-01-12,0.373
POL0001983,CUST0002683,Life,571.01,383243.24,2023-07-19,2025-08-17,0.681
POL0001984,CUST0000595,Life,1437.78,417918.52,2019-01-01,2020-05-07,0.647
POL0001985,CUST0001183,Auto,652.27,487896.77,2019-08-17,2021-06-13,0.595
POL0001986,CUST0001518,Health,1712.9,324586.66,2024-09-01,2026-12-10,0.594
POL0001987,CUST0001353,Property,4400.9,236149.19,2020-09-28,2021-04-07,0.646
POL0001988,CUST0000614,Health,1866.4,159579.51,2021-10-15,2022-08-15,0.408
POL0001989,CUST0001873,Life,2897.11,118935.92,2023-03-12,2025-11-26,0.795
POL0001990,CUST0001604,Life,2280.23,114333.72,2020-04-03,2022-07-20,0.23
POL0001991,CUST0001584,Property,2402.8,210502.79,2018-03-17,2018-11-28,0.807
POL0001992,CUST0001593,Life,4853.95,495975.31,2024-07-04,2026-08-02,0.374
POL0001993,CUST0001156,Property,1621.54,10418.31,2018-11-21,2021-05-06,0.2
POL0001994,CUST0000465,Property,3211.16,106630.89,2019-05-26,2020-07-14,0.58
POL0001995,CUST0001480,Health,2216.3,102312.56,2022-07-01,2024-07-20,0.401
POL0001996,CUST0002978,Property,493.5,361388.55,2021-11-04,2024-06-10,0.752
POL0001997,CUST0001291,Life,2548.79,182717.52,2022-11-19,2024-01-26,0.445
POL0001998,CUST0002847,Auto,4104.05,234057.79,2021-04-21,2022-11-27,0.635
POL0001999,CUST0002443,Auto,674.01,82825.82,2020-08-05,2021-10-01,0.347
POL0002000,CUST0002294,Life,534.04,208448.55,2021-05-05,2023-02-04,0.268
POL0002001,CUST0000568,Auto,937.43,60567.91,2023-02-23,2024-05-24,0.41
POL0002002,CUST0000038,Auto,3869.12,271191.21,2021-07-24,2023-05-03,0.585
POL0002003,CUST0000245,Property,3675.18,57989.8,2018-08-28,2019-10-01,0.626
POL0002004,CUST0000021,Auto,2912.09,397349.11,2022-12-24,2024-02-01,0.563
POL0002005,CUST0001134,Auto,2447.49,287634.84,2023-12-07,2024-09-12,0.89
POL0002006,CUST0001630,Auto,4463.96,364744.26,2021-04-28,2023-07-20,0.653
POL0002007,CUST0000394,Health,3880.15,215073.03,2019-02-06,2021-08-03,0.845
POL0002008,CUST0001434,Life,4097.32,196930.73,2021-06-16,2023-05-03,0.194
POL0002009,CUST0000987,Property,4103.66,58122.36,2021-03-04,2023-04-09,0.149
POL0002010,CUST0001672,Auto,3285.04,266689.25,2021-10-02,2023-02-24,0.349
POL0002011,CUST0002056,Life,2398.47,262106.06,2023-08-12,2024-10-01,0.209
POL0002012,CUST0002376,Auto,4350.45,239370.0,2020-12-05,2022-05-07,0.521
POL0002013,CUST0001911,Health,4644.84,372854.0,2020-12-19,2023-07-08,0.515
POL0002014,CUST0000290,Health,314.27,417927.16,2018-03-02,2020-01-16,0.56
POL0002015,CUST0001787,Auto,447.46,377886.94,2023-09-09,2024-08-18,0.696
POL0002016,CUST0002559,Auto,4801.97,80494.21,2021-07-07,2023-11-02,0.877
POL0002017,CUST0000912,Auto,1530.37,314809.16,2019-01-10,2021-06-30,0.803
POL0002018,CUST0000361,Health,4392.17,49358.32,2022-01-13,2024-09-07,0.195
POL0002019,CUST0001623,Health,2066.22,350364.92,2019-09-16,2022-03-11,0.371
POL0002020,CUST0002764,Life,771.68,197101.16,2018-10-19,2019-11-20,0.305
POL0002021,CUST0000219,Property,586.13,74924.49,2024-06-11,2026-12-22,0.241
POL0002022,CUST0002454,Property,951.24,432404.92,2020-06-14,2021-12-21,0.536
POL0002023,CUST0002016,Health,1399.49,310864.09,2019-04-30,2019-11-07,0.543
POL0002024,CUST0002041,Property,2544.89,183815.23,2022-04-09,2023-12-11,0.282
POL0002025,CUST0002045,Auto,3567.19,25056.32,2021-01-22,2021-10-11,0.67
POL0002026,CUST0002801,Life,4934.71,273282.03,2022-09-20,2024-05-22,0.686
POL0002027,CUST0002971,Health,2319.23,462380.68,2020-03-24,2022-06-06,0.117
POL0002028,CUST0000832,Health,2687.29,302226.12,2024-06-20,2026-04-08,0.417
POL0002029,CUST0001794,Property,2704.72,486108.8,2020-12-23,2023-08-12,0.812
POL0002030,CUST0001792,Auto,2789.28,76861.05,2022-08-29,2025-01-31,0.516
POL0002031,CUST0002842,Life,2685.16,288469.5,2022-12-17,2024-06-17,0.378
POL0002032,CUST0001244,Property,242.12,401081.27,2021-12-17,2024-03-28,0.303
POL0002033,CUST0000595,Health,208.28,267514.96,2021-01-16,2023-04-11,0.295
POL0002034,CUST0002155,Health,668.8,54622.51,2024-10-03,2025-08-19,0.18
POL0002035,CUST0000581,Property,687.47,295614.14,2022-02-01,2024-07-19,0.754
POL0002036,CUST0002657,Auto,3583.51,309751.57,2023-04-07,2025-06-21,0.169
POL0002037,CUST0001748,Life,1183.6,367067.53,2018-10-17,2021-04-01,0.334
POL0002038,CUST0002056,Life,4494.63,382993.64,2018-03-12,2019-12-07,0.137
POL0002039,CUST0002854,Life,4657.31,387678.62,2019-08-23,2021-07-04,0.725
POL0002040,CUST0002237,Life,4884.29,335087.75,2021-02-05,2022-09-10,0.131
POL0002041,CUST0000081,Auto,4707.59,115747.48,2023-11-19,2025-02-28,0.347
